"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"16/03/2022 20:00:00 - 16/03/2022 21:00:00","BZN|FR","Without sequence","306.25","",""
"16/03/2022 21:00:00 - 16/03/2022 22:00:00","BZN|FR","Without sequence","280.38","",""
"16/03/2022 22:00:00 - 16/03/2022 23:00:00","BZN|FR","Without sequence","274.54","",""
"16/03/2022 23:00:00 - 17/03/2022 00:00:00","BZN|FR","Without sequence","266.59","",""
"17/03/2022 00:00:00 - 17/03/2022 01:00:00","BZN|FR","Without sequence","246.27","",""
"17/03/2022 01:00:00 - 17/03/2022 02:00:00","BZN|FR","Without sequence","241.34","",""
"17/03/2022 02:00:00 - 17/03/2022 03:00:00","BZN|FR","Without sequence","236.9","",""
"17/03/2022 03:00:00 - 17/03/2022 04:00:00","BZN|FR","Without sequence","223.3","",""
"17/03/2022 04:00:00 - 17/03/2022 05:00:00","BZN|FR","Without sequence","184.49","",""
"17/03/2022 05:00:00 - 17/03/2022 06:00:00","BZN|FR","Without sequence","225.31","",""
"17/03/2022 06:00:00 - 17/03/2022 07:00:00","BZN|FR","Without sequence","239.3","",""
"17/03/2022 07:00:00 - 17/03/2022 08:00:00","BZN|FR","Without sequence","284.91","",""
"17/03/2022 08:00:00 - 17/03/2022 09:00:00","BZN|FR","Without sequence","309.23","",""
"17/03/2022 09:00:00 - 17/03/2022 10:00:00","BZN|FR","Without sequence","305.9","",""
"17/03/2022 10:00:00 - 17/03/2022 11:00:00","BZN|FR","Without sequence","254.46","",""
"17/03/2022 11:00:00 - 17/03/2022 12:00:00","BZN|FR","Without sequence","263.28","",""
"17/03/2022 12:00:00 - 17/03/2022 13:00:00","BZN|FR","Without sequence","255.95","",""
"17/03/2022 13:00:00 - 17/03/2022 14:00:00","BZN|FR","Without sequence","250.4","",""
"17/03/2022 14:00:00 - 17/03/2022 15:00:00","BZN|FR","Without sequence","257.51","",""
"17/03/2022 15:00:00 - 17/03/2022 16:00:00","BZN|FR","Without sequence","246.63","",""
"17/03/2022 16:00:00 - 17/03/2022 17:00:00","BZN|FR","Without sequence","251.92","",""
"17/03/2022 17:00:00 - 17/03/2022 18:00:00","BZN|FR","Without sequence","275.52","",""
"17/03/2022 18:00:00 - 17/03/2022 19:00:00","BZN|FR","Without sequence","309.42","",""
"17/03/2022 19:00:00 - 17/03/2022 20:00:00","BZN|FR","Without sequence","347.21","",""
"17/03/2022 20:00:00 - 17/03/2022 21:00:00","BZN|FR","Without sequence","295.92","",""
"17/03/2022 21:00:00 - 17/03/2022 22:00:00","BZN|FR","Without sequence","259.29","",""
"17/03/2022 22:00:00 - 17/03/2022 23:00:00","BZN|FR","Without sequence","244.66","",""
"17/03/2022 23:00:00 - 18/03/2022 00:00:00","BZN|FR","Without sequence","237.2","",""
"18/03/2022 00:00:00 - 18/03/2022 01:00:00","BZN|FR","Without sequence","203.03","",""
"18/03/2022 01:00:00 - 18/03/2022 02:00:00","BZN|FR","Without sequence","206.97","",""
"18/03/2022 02:00:00 - 18/03/2022 03:00:00","BZN|FR","Without sequence","211.9","",""
"18/03/2022 03:00:00 - 18/03/2022 04:00:00","BZN|FR","Without sequence","206.5","",""
"18/03/2022 04:00:00 - 18/03/2022 05:00:00","BZN|FR","Without sequence","209.9","",""
"18/03/2022 05:00:00 - 18/03/2022 06:00:00","BZN|FR","Without sequence","217.06","",""
"18/03/2022 06:00:00 - 18/03/2022 07:00:00","BZN|FR","Without sequence","262.97","",""
"18/03/2022 07:00:00 - 18/03/2022 08:00:00","BZN|FR","Without sequence","291.51","",""
"18/03/2022 08:00:00 - 18/03/2022 09:00:00","BZN|FR","Without sequence","287.81","",""
"18/03/2022 09:00:00 - 18/03/2022 10:00:00","BZN|FR","Without sequence","255.95","",""
"18/03/2022 10:00:00 - 18/03/2022 11:00:00","BZN|FR","Without sequence","239.98","",""
"18/03/2022 11:00:00 - 18/03/2022 12:00:00","BZN|FR","Without sequence","225.0","",""
"18/03/2022 12:00:00 - 18/03/2022 13:00:00","BZN|FR","Without sequence","224.47","",""
"18/03/2022 13:00:00 - 18/03/2022 14:00:00","BZN|FR","Without sequence","212.46","",""
"18/03/2022 14:00:00 - 18/03/2022 15:00:00","BZN|FR","Without sequence","200.78","",""
"18/03/2022 15:00:00 - 18/03/2022 16:00:00","BZN|FR","Without sequence","208.01","",""
"18/03/2022 16:00:00 - 18/03/2022 17:00:00","BZN|FR","Without sequence","220.53","",""
"18/03/2022 17:00:00 - 18/03/2022 18:00:00","BZN|FR","Without sequence","245.54","",""
"18/03/2022 18:00:00 - 18/03/2022 19:00:00","BZN|FR","Without sequence","275.31","",""
"18/03/2022 19:00:00 - 18/03/2022 20:00:00","BZN|FR","Without sequence","286.52","",""
"18/03/2022 20:00:00 - 18/03/2022 21:00:00","BZN|FR","Without sequence","252.9","",""
"18/03/2022 21:00:00 - 18/03/2022 22:00:00","BZN|FR","Without sequence","216.95","",""
"18/03/2022 22:00:00 - 18/03/2022 23:00:00","BZN|FR","Without sequence","228.5","",""
"18/03/2022 23:00:00 - 19/03/2022 00:00:00","BZN|FR","Without sequence","221.27","",""
"19/03/2022 00:00:00 - 19/03/2022 01:00:00","BZN|FR","Without sequence","224.06","",""
"19/03/2022 01:00:00 - 19/03/2022 02:00:00","BZN|FR","Without sequence","214.46","",""
"19/03/2022 02:00:00 - 19/03/2022 03:00:00","BZN|FR","Without sequence","225.0","",""
"19/03/2022 03:00:00 - 19/03/2022 04:00:00","BZN|FR","Without sequence","197.88","",""
"19/03/2022 04:00:00 - 19/03/2022 05:00:00","BZN|FR","Without sequence","185.06","",""
"19/03/2022 05:00:00 - 19/03/2022 06:00:00","BZN|FR","Without sequence","190.8","",""
"19/03/2022 06:00:00 - 19/03/2022 07:00:00","BZN|FR","Without sequence","214.95","",""
"19/03/2022 07:00:00 - 19/03/2022 08:00:00","BZN|FR","Without sequence","204.14","",""
"19/03/2022 08:00:00 - 19/03/2022 09:00:00","BZN|FR","Without sequence","234.64","",""
"19/03/2022 09:00:00 - 19/03/2022 10:00:00","BZN|FR","Without sequence","237.97","",""
"19/03/2022 10:00:00 - 19/03/2022 11:00:00","BZN|FR","Without sequence","227.75","",""
"19/03/2022 11:00:00 - 19/03/2022 12:00:00","BZN|FR","Without sequence","193.49","",""
"19/03/2022 12:00:00 - 19/03/2022 13:00:00","BZN|FR","Without sequence","192.13","",""
"19/03/2022 13:00:00 - 19/03/2022 14:00:00","BZN|FR","Without sequence","133.54","",""
"19/03/2022 14:00:00 - 19/03/2022 15:00:00","BZN|FR","Without sequence","93.7","",""
"19/03/2022 15:00:00 - 19/03/2022 16:00:00","BZN|FR","Without sequence","116.4","",""
"19/03/2022 16:00:00 - 19/03/2022 17:00:00","BZN|FR","Without sequence","188.85","",""
"19/03/2022 17:00:00 - 19/03/2022 18:00:00","BZN|FR","Without sequence","195.13","",""
"19/03/2022 18:00:00 - 19/03/2022 19:00:00","BZN|FR","Without sequence","221.03","",""
"19/03/2022 19:00:00 - 19/03/2022 20:00:00","BZN|FR","Without sequence","285.02","",""
"19/03/2022 20:00:00 - 19/03/2022 21:00:00","BZN|FR","Without sequence","280.46","",""
"19/03/2022 21:00:00 - 19/03/2022 22:00:00","BZN|FR","Without sequence","249.98","",""
"19/03/2022 22:00:00 - 19/03/2022 23:00:00","BZN|FR","Without sequence","249.94","",""
"19/03/2022 23:00:00 - 20/03/2022 00:00:00","BZN|FR","Without sequence","246.42","",""
"20/03/2022 00:00:00 - 20/03/2022 01:00:00","BZN|FR","Without sequence","215.49","",""
"20/03/2022 01:00:00 - 20/03/2022 02:00:00","BZN|FR","Without sequence","216.31","",""
"20/03/2022 02:00:00 - 20/03/2022 03:00:00","BZN|FR","Without sequence","208.69","",""
"20/03/2022 03:00:00 - 20/03/2022 04:00:00","BZN|FR","Without sequence","199.3","",""
"20/03/2022 04:00:00 - 20/03/2022 05:00:00","BZN|FR","Without sequence","198.8","",""
"20/03/2022 05:00:00 - 20/03/2022 06:00:00","BZN|FR","Without sequence","198.9","",""
"20/03/2022 06:00:00 - 20/03/2022 07:00:00","BZN|FR","Without sequence","206.76","",""
"20/03/2022 07:00:00 - 20/03/2022 08:00:00","BZN|FR","Without sequence","221.1","",""
"20/03/2022 08:00:00 - 20/03/2022 09:00:00","BZN|FR","Without sequence","212.94","",""
"20/03/2022 09:00:00 - 20/03/2022 10:00:00","BZN|FR","Without sequence","210.0","",""
"20/03/2022 10:00:00 - 20/03/2022 11:00:00","BZN|FR","Without sequence","199.0","",""
"20/03/2022 11:00:00 - 20/03/2022 12:00:00","BZN|FR","Without sequence","210.0","",""
"20/03/2022 12:00:00 - 20/03/2022 13:00:00","BZN|FR","Without sequence","215.77","",""
"20/03/2022 13:00:00 - 20/03/2022 14:00:00","BZN|FR","Without sequence","196.7","",""
"20/03/2022 14:00:00 - 20/03/2022 15:00:00","BZN|FR","Without sequence","191.14","",""
"20/03/2022 15:00:00 - 20/03/2022 16:00:00","BZN|FR","Without sequence","194.05","",""
"20/03/2022 16:00:00 - 20/03/2022 17:00:00","BZN|FR","Without sequence","210.06","",""
"20/03/2022 17:00:00 - 20/03/2022 18:00:00","BZN|FR","Without sequence","233.08","",""
"20/03/2022 18:00:00 - 20/03/2022 19:00:00","BZN|FR","Without sequence","215.96","",""
"20/03/2022 19:00:00 - 20/03/2022 20:00:00","BZN|FR","Without sequence","292.1","",""
"20/03/2022 20:00:00 - 20/03/2022 21:00:00","BZN|FR","Without sequence","292.92","",""
"20/03/2022 21:00:00 - 20/03/2022 22:00:00","BZN|FR","Without sequence","248.52","",""
"20/03/2022 22:00:00 - 20/03/2022 23:00:00","BZN|FR","Without sequence","247.6","",""
"20/03/2022 23:00:00 - 21/03/2022 00:00:00","BZN|FR","Without sequence","237.11","",""
"21/03/2022 00:00:00 - 21/03/2022 01:00:00","BZN|FR","Without sequence","233.08","",""
"21/03/2022 01:00:00 - 21/03/2022 02:00:00","BZN|FR","Without sequence","220.58","",""
"21/03/2022 02:00:00 - 21/03/2022 03:00:00","BZN|FR","Without sequence","213.59","",""
"21/03/2022 03:00:00 - 21/03/2022 04:00:00","BZN|FR","Without sequence","200.0","",""
"21/03/2022 04:00:00 - 21/03/2022 05:00:00","BZN|FR","Without sequence","189.99","",""
"21/03/2022 05:00:00 - 21/03/2022 06:00:00","BZN|FR","Without sequence","202.99","",""
"21/03/2022 06:00:00 - 21/03/2022 07:00:00","BZN|FR","Without sequence","264.0","",""
"21/03/2022 07:00:00 - 21/03/2022 08:00:00","BZN|FR","Without sequence","288.0","",""
"21/03/2022 08:00:00 - 21/03/2022 09:00:00","BZN|FR","Without sequence","275.49","",""
"21/03/2022 09:00:00 - 21/03/2022 10:00:00","BZN|FR","Without sequence","255.13","",""
"21/03/2022 10:00:00 - 21/03/2022 11:00:00","BZN|FR","Without sequence","242.28","",""
"21/03/2022 11:00:00 - 21/03/2022 12:00:00","BZN|FR","Without sequence","218.69","",""
"21/03/2022 12:00:00 - 21/03/2022 13:00:00","BZN|FR","Without sequence","222.21","",""
"21/03/2022 13:00:00 - 21/03/2022 14:00:00","BZN|FR","Without sequence","218.5","",""
"21/03/2022 14:00:00 - 21/03/2022 15:00:00","BZN|FR","Without sequence","215.85","",""
"21/03/2022 15:00:00 - 21/03/2022 16:00:00","BZN|FR","Without sequence","216.06","",""
"21/03/2022 16:00:00 - 21/03/2022 17:00:00","BZN|FR","Without sequence","235.51","",""
"21/03/2022 17:00:00 - 21/03/2022 18:00:00","BZN|FR","Without sequence","272.47","",""
"21/03/2022 18:00:00 - 21/03/2022 19:00:00","BZN|FR","Without sequence","309.6","",""
"21/03/2022 19:00:00 - 21/03/2022 20:00:00","BZN|FR","Without sequence","336.98","",""
"21/03/2022 20:00:00 - 21/03/2022 21:00:00","BZN|FR","Without sequence","287.57","",""
"21/03/2022 21:00:00 - 21/03/2022 22:00:00","BZN|FR","Without sequence","258.49","",""
"21/03/2022 22:00:00 - 21/03/2022 23:00:00","BZN|FR","Without sequence","240.29","",""
"21/03/2022 23:00:00 - 22/03/2022 00:00:00","BZN|FR","Without sequence","228.88","",""
"22/03/2022 00:00:00 - 22/03/2022 01:00:00","BZN|FR","Without sequence","223.0","",""
"22/03/2022 01:00:00 - 22/03/2022 02:00:00","BZN|FR","Without sequence","215.0","",""
"22/03/2022 02:00:00 - 22/03/2022 03:00:00","BZN|FR","Without sequence","207.0","",""
"22/03/2022 03:00:00 - 22/03/2022 04:00:00","BZN|FR","Without sequence","206.36","",""
"22/03/2022 04:00:00 - 22/03/2022 05:00:00","BZN|FR","Without sequence","203.0","",""
"22/03/2022 05:00:00 - 22/03/2022 06:00:00","BZN|FR","Without sequence","220.92","",""
"22/03/2022 06:00:00 - 22/03/2022 07:00:00","BZN|FR","Without sequence","273.7","",""
"22/03/2022 07:00:00 - 22/03/2022 08:00:00","BZN|FR","Without sequence","287.34","",""
"22/03/2022 08:00:00 - 22/03/2022 09:00:00","BZN|FR","Without sequence","281.1","",""
"22/03/2022 09:00:00 - 22/03/2022 10:00:00","BZN|FR","Without sequence","246.21","",""
"22/03/2022 10:00:00 - 22/03/2022 11:00:00","BZN|FR","Without sequence","217.98","",""
"22/03/2022 11:00:00 - 22/03/2022 12:00:00","BZN|FR","Without sequence","212.63","",""
"22/03/2022 12:00:00 - 22/03/2022 13:00:00","BZN|FR","Without sequence","214.83","",""
"22/03/2022 13:00:00 - 22/03/2022 14:00:00","BZN|FR","Without sequence","197.99","",""
"22/03/2022 14:00:00 - 22/03/2022 15:00:00","BZN|FR","Without sequence","194.75","",""
"22/03/2022 15:00:00 - 22/03/2022 16:00:00","BZN|FR","Without sequence","199.86","",""
"22/03/2022 16:00:00 - 22/03/2022 17:00:00","BZN|FR","Without sequence","230.01","",""
"22/03/2022 17:00:00 - 22/03/2022 18:00:00","BZN|FR","Without sequence","257.12","",""
"22/03/2022 18:00:00 - 22/03/2022 19:00:00","BZN|FR","Without sequence","301.03","",""
"22/03/2022 19:00:00 - 22/03/2022 20:00:00","BZN|FR","Without sequence","351.0","",""
"22/03/2022 20:00:00 - 22/03/2022 21:00:00","BZN|FR","Without sequence","290.84","",""
"22/03/2022 21:00:00 - 22/03/2022 22:00:00","BZN|FR","Without sequence","256.0","",""
"22/03/2022 22:00:00 - 22/03/2022 23:00:00","BZN|FR","Without sequence","242.18","",""
"22/03/2022 23:00:00 - 23/03/2022 00:00:00","BZN|FR","Without sequence","228.49","",""
"23/03/2022 00:00:00 - 23/03/2022 01:00:00","BZN|FR","Without sequence","219.48","",""
"23/03/2022 01:00:00 - 23/03/2022 02:00:00","BZN|FR","Without sequence","200.05","",""
"23/03/2022 02:00:00 - 23/03/2022 03:00:00","BZN|FR","Without sequence","200.62","",""
"23/03/2022 03:00:00 - 23/03/2022 04:00:00","BZN|FR","Without sequence","198.08","",""
"23/03/2022 04:00:00 - 23/03/2022 05:00:00","BZN|FR","Without sequence","204.09","",""
"23/03/2022 05:00:00 - 23/03/2022 06:00:00","BZN|FR","Without sequence","226.15","",""
"23/03/2022 06:00:00 - 23/03/2022 07:00:00","BZN|FR","Without sequence","275.45","",""
"23/03/2022 07:00:00 - 23/03/2022 08:00:00","BZN|FR","Without sequence","299.25","",""
"23/03/2022 08:00:00 - 23/03/2022 09:00:00","BZN|FR","Without sequence","281.36","",""
"23/03/2022 09:00:00 - 23/03/2022 10:00:00","BZN|FR","Without sequence","251.67","",""
"23/03/2022 10:00:00 - 23/03/2022 11:00:00","BZN|FR","Without sequence","219.1","",""
"23/03/2022 11:00:00 - 23/03/2022 12:00:00","BZN|FR","Without sequence","209.77","",""
"23/03/2022 12:00:00 - 23/03/2022 13:00:00","BZN|FR","Without sequence","204.99","",""
"23/03/2022 13:00:00 - 23/03/2022 14:00:00","BZN|FR","Without sequence","197.54","",""
"23/03/2022 14:00:00 - 23/03/2022 15:00:00","BZN|FR","Without sequence","196.8","",""
"23/03/2022 15:00:00 - 23/03/2022 16:00:00","BZN|FR","Without sequence","202.6","",""
"23/03/2022 16:00:00 - 23/03/2022 17:00:00","BZN|FR","Without sequence","217.99","",""
"23/03/2022 17:00:00 - 23/03/2022 18:00:00","BZN|FR","Without sequence","266.05","",""
"23/03/2022 18:00:00 - 23/03/2022 19:00:00","BZN|FR","Without sequence","312.28","",""
"23/03/2022 19:00:00 - 23/03/2022 20:00:00","BZN|FR","Without sequence","374.14","",""
"23/03/2022 20:00:00 - 23/03/2022 21:00:00","BZN|FR","Without sequence","311.03","",""
"23/03/2022 21:00:00 - 23/03/2022 22:00:00","BZN|FR","Without sequence","270.0","",""
"23/03/2022 22:00:00 - 23/03/2022 23:00:00","BZN|FR","Without sequence","246.77","",""
"23/03/2022 23:00:00 - 24/03/2022 00:00:00","BZN|FR","Without sequence","233.32","",""
"24/03/2022 00:00:00 - 24/03/2022 01:00:00","BZN|FR","Without sequence","220.78","",""
"24/03/2022 01:00:00 - 24/03/2022 02:00:00","BZN|FR","Without sequence","212.87","",""
"24/03/2022 02:00:00 - 24/03/2022 03:00:00","BZN|FR","Without sequence","211.78","",""
"24/03/2022 03:00:00 - 24/03/2022 04:00:00","BZN|FR","Without sequence","211.8","",""
"24/03/2022 04:00:00 - 24/03/2022 05:00:00","BZN|FR","Without sequence","212.93","",""
"24/03/2022 05:00:00 - 24/03/2022 06:00:00","BZN|FR","Without sequence","223.32","",""
"24/03/2022 06:00:00 - 24/03/2022 07:00:00","BZN|FR","Without sequence","282.97","",""
"24/03/2022 07:00:00 - 24/03/2022 08:00:00","BZN|FR","Without sequence","305.07","",""
"24/03/2022 08:00:00 - 24/03/2022 09:00:00","BZN|FR","Without sequence","295.26","",""
"24/03/2022 09:00:00 - 24/03/2022 10:00:00","BZN|FR","Without sequence","258.13","",""
"24/03/2022 10:00:00 - 24/03/2022 11:00:00","BZN|FR","Without sequence","239.8","",""
"24/03/2022 11:00:00 - 24/03/2022 12:00:00","BZN|FR","Without sequence","221.99","",""
"24/03/2022 12:00:00 - 24/03/2022 13:00:00","BZN|FR","Without sequence","213.1","",""
"24/03/2022 13:00:00 - 24/03/2022 14:00:00","BZN|FR","Without sequence","215.3","",""
"24/03/2022 14:00:00 - 24/03/2022 15:00:00","BZN|FR","Without sequence","215.36","",""
"24/03/2022 15:00:00 - 24/03/2022 16:00:00","BZN|FR","Without sequence","212.92","",""
"24/03/2022 16:00:00 - 24/03/2022 17:00:00","BZN|FR","Without sequence","232.58","",""
"24/03/2022 17:00:00 - 24/03/2022 18:00:00","BZN|FR","Without sequence","266.99","",""
"24/03/2022 18:00:00 - 24/03/2022 19:00:00","BZN|FR","Without sequence","310.76","",""
"24/03/2022 19:00:00 - 24/03/2022 20:00:00","BZN|FR","Without sequence","371.11","",""
"24/03/2022 20:00:00 - 24/03/2022 21:00:00","BZN|FR","Without sequence","295.4","",""
"24/03/2022 21:00:00 - 24/03/2022 22:00:00","BZN|FR","Without sequence","256.86","",""
"24/03/2022 22:00:00 - 24/03/2022 23:00:00","BZN|FR","Without sequence","240.04","",""
"24/03/2022 23:00:00 - 25/03/2022 00:00:00","BZN|FR","Without sequence","230.0","",""
"25/03/2022 00:00:00 - 25/03/2022 01:00:00","BZN|FR","Without sequence","262.48","",""
"25/03/2022 01:00:00 - 25/03/2022 02:00:00","BZN|FR","Without sequence","245.51","",""
"25/03/2022 02:00:00 - 25/03/2022 03:00:00","BZN|FR","Without sequence","234.29","",""
"25/03/2022 03:00:00 - 25/03/2022 04:00:00","BZN|FR","Without sequence","230.15","",""
"25/03/2022 04:00:00 - 25/03/2022 05:00:00","BZN|FR","Without sequence","226.01","",""
"25/03/2022 05:00:00 - 25/03/2022 06:00:00","BZN|FR","Without sequence","254.91","",""
"25/03/2022 06:00:00 - 25/03/2022 07:00:00","BZN|FR","Without sequence","315.0","",""
"25/03/2022 07:00:00 - 25/03/2022 08:00:00","BZN|FR","Without sequence","333.86","",""
"25/03/2022 08:00:00 - 25/03/2022 09:00:00","BZN|FR","Without sequence","322.05","",""
"25/03/2022 09:00:00 - 25/03/2022 10:00:00","BZN|FR","Without sequence","297.08","",""
"25/03/2022 10:00:00 - 25/03/2022 11:00:00","BZN|FR","Without sequence","282.74","",""
"25/03/2022 11:00:00 - 25/03/2022 12:00:00","BZN|FR","Without sequence","264.99","",""
"25/03/2022 12:00:00 - 25/03/2022 13:00:00","BZN|FR","Without sequence","253.26","",""
"25/03/2022 13:00:00 - 25/03/2022 14:00:00","BZN|FR","Without sequence","250.08","",""
"25/03/2022 14:00:00 - 25/03/2022 15:00:00","BZN|FR","Without sequence","246.38","",""
"25/03/2022 15:00:00 - 25/03/2022 16:00:00","BZN|FR","Without sequence","232.84","",""
"25/03/2022 16:00:00 - 25/03/2022 17:00:00","BZN|FR","Without sequence","251.07","",""
"25/03/2022 17:00:00 - 25/03/2022 18:00:00","BZN|FR","Without sequence","276.28","",""
"25/03/2022 18:00:00 - 25/03/2022 19:00:00","BZN|FR","Without sequence","300.77","",""
"25/03/2022 19:00:00 - 25/03/2022 20:00:00","BZN|FR","Without sequence","339.9","",""
"25/03/2022 20:00:00 - 25/03/2022 21:00:00","BZN|FR","Without sequence","300.0","",""
"25/03/2022 21:00:00 - 25/03/2022 22:00:00","BZN|FR","Without sequence","281.86","",""
"25/03/2022 22:00:00 - 25/03/2022 23:00:00","BZN|FR","Without sequence","274.94","",""
"25/03/2022 23:00:00 - 26/03/2022 00:00:00","BZN|FR","Without sequence","270.47","",""
"26/03/2022 00:00:00 - 26/03/2022 01:00:00","BZN|FR","Without sequence","266.14","",""
"26/03/2022 01:00:00 - 26/03/2022 02:00:00","BZN|FR","Without sequence","252.19","",""
"26/03/2022 02:00:00 - 26/03/2022 03:00:00","BZN|FR","Without sequence","246.75","",""
"26/03/2022 03:00:00 - 26/03/2022 04:00:00","BZN|FR","Without sequence","224.9","",""
"26/03/2022 04:00:00 - 26/03/2022 05:00:00","BZN|FR","Without sequence","211.09","",""
"26/03/2022 05:00:00 - 26/03/2022 06:00:00","BZN|FR","Without sequence","216.18","",""
"26/03/2022 06:00:00 - 26/03/2022 07:00:00","BZN|FR","Without sequence","235.58","",""
"26/03/2022 07:00:00 - 26/03/2022 08:00:00","BZN|FR","Without sequence","219.0","",""
"26/03/2022 08:00:00 - 26/03/2022 09:00:00","BZN|FR","Without sequence","235.58","",""
"26/03/2022 09:00:00 - 26/03/2022 10:00:00","BZN|FR","Without sequence","232.0","",""
"26/03/2022 10:00:00 - 26/03/2022 11:00:00","BZN|FR","Without sequence","220.3","",""
"26/03/2022 11:00:00 - 26/03/2022 12:00:00","BZN|FR","Without sequence","203.24","",""
"26/03/2022 12:00:00 - 26/03/2022 13:00:00","BZN|FR","Without sequence","205.61","",""
"26/03/2022 13:00:00 - 26/03/2022 14:00:00","BZN|FR","Without sequence","199.85","",""
"26/03/2022 14:00:00 - 26/03/2022 15:00:00","BZN|FR","Without sequence","196.61","",""
"26/03/2022 15:00:00 - 26/03/2022 16:00:00","BZN|FR","Without sequence","198.3","",""
"26/03/2022 16:00:00 - 26/03/2022 17:00:00","BZN|FR","Without sequence","201.39","",""
"26/03/2022 17:00:00 - 26/03/2022 18:00:00","BZN|FR","Without sequence","232.42","",""
"26/03/2022 18:00:00 - 26/03/2022 19:00:00","BZN|FR","Without sequence","262.5","",""
"26/03/2022 19:00:00 - 26/03/2022 20:00:00","BZN|FR","Without sequence","292.24","",""
"26/03/2022 20:00:00 - 26/03/2022 21:00:00","BZN|FR","Without sequence","270.1","",""
"26/03/2022 21:00:00 - 26/03/2022 22:00:00","BZN|FR","Without sequence","244.98","",""
"26/03/2022 22:00:00 - 26/03/2022 23:00:00","BZN|FR","Without sequence","244.94","",""
"26/03/2022 23:00:00 - 27/03/2022 00:00:00","BZN|FR","Without sequence","237.75","",""
"27/03/2022 00:00:00 - 27/03/2022 01:00:00 (CET)","BZN|FR","Without sequence","235.0","",""
"27/03/2022 01:00:00 (CET) - 27/03/2022 03:00:00 (CEST)","BZN|FR","Without sequence","221.93","",""
"27/03/2022 03:00:00 (CEST) - 27/03/2022 04:00:00","BZN|FR","Without sequence","214.02","",""
"27/03/2022 04:00:00 - 27/03/2022 05:00:00","BZN|FR","Without sequence","212.0","",""
"27/03/2022 05:00:00 - 27/03/2022 06:00:00","BZN|FR","Without sequence","211.09","",""
"27/03/2022 06:00:00 - 27/03/2022 07:00:00","BZN|FR","Without sequence","210.31","",""
"27/03/2022 07:00:00 - 27/03/2022 08:00:00","BZN|FR","Without sequence","214.03","",""
"27/03/2022 08:00:00 - 27/03/2022 09:00:00","BZN|FR","Without sequence","214.08","",""
"27/03/2022 09:00:00 - 27/03/2022 10:00:00","BZN|FR","Without sequence","214.07","",""
"27/03/2022 10:00:00 - 27/03/2022 11:00:00","BZN|FR","Without sequence","205.02","",""
"27/03/2022 11:00:00 - 27/03/2022 12:00:00","BZN|FR","Without sequence","197.61","",""
"27/03/2022 12:00:00 - 27/03/2022 13:00:00","BZN|FR","Without sequence","192.08","",""
"27/03/2022 13:00:00 - 27/03/2022 14:00:00","BZN|FR","Without sequence","157.81","",""
"27/03/2022 14:00:00 - 27/03/2022 15:00:00","BZN|FR","Without sequence","93.99","",""
"27/03/2022 15:00:00 - 27/03/2022 16:00:00","BZN|FR","Without sequence","94.99","",""
"27/03/2022 16:00:00 - 27/03/2022 17:00:00","BZN|FR","Without sequence","141.59","",""
"27/03/2022 17:00:00 - 27/03/2022 18:00:00","BZN|FR","Without sequence","194.83","",""
"27/03/2022 18:00:00 - 27/03/2022 19:00:00","BZN|FR","Without sequence","220.0","",""
"27/03/2022 19:00:00 - 27/03/2022 20:00:00","BZN|FR","Without sequence","262.52","",""
"27/03/2022 20:00:00 - 27/03/2022 21:00:00","BZN|FR","Without sequence","285.0","",""
"27/03/2022 21:00:00 - 27/03/2022 22:00:00","BZN|FR","Without sequence","275.12","",""
"27/03/2022 22:00:00 - 27/03/2022 23:00:00","BZN|FR","Without sequence","264.08","",""
"27/03/2022 23:00:00 - 28/03/2022 00:00:00","BZN|FR","Without sequence","242.9","",""
"28/03/2022 00:00:00 - 28/03/2022 01:00:00","BZN|FR","Without sequence","216.79","",""
"28/03/2022 01:00:00 - 28/03/2022 02:00:00","BZN|FR","Without sequence","206.96","",""
"28/03/2022 02:00:00 - 28/03/2022 03:00:00","BZN|FR","Without sequence","201.18","",""
"28/03/2022 03:00:00 - 28/03/2022 04:00:00","BZN|FR","Without sequence","195.75","",""
"28/03/2022 04:00:00 - 28/03/2022 05:00:00","BZN|FR","Without sequence","195.01","",""
"28/03/2022 05:00:00 - 28/03/2022 06:00:00","BZN|FR","Without sequence","216.02","",""
"28/03/2022 06:00:00 - 28/03/2022 07:00:00","BZN|FR","Without sequence","274.95","",""
"28/03/2022 07:00:00 - 28/03/2022 08:00:00","BZN|FR","Without sequence","325.98","",""
"28/03/2022 08:00:00 - 28/03/2022 09:00:00","BZN|FR","Without sequence","374.32","",""
"28/03/2022 09:00:00 - 28/03/2022 10:00:00","BZN|FR","Without sequence","338.15","",""
"28/03/2022 10:00:00 - 28/03/2022 11:00:00","BZN|FR","Without sequence","280.79","",""
"28/03/2022 11:00:00 - 28/03/2022 12:00:00","BZN|FR","Without sequence","243.0","",""
"28/03/2022 12:00:00 - 28/03/2022 13:00:00","BZN|FR","Without sequence","238.89","",""
"28/03/2022 13:00:00 - 28/03/2022 14:00:00","BZN|FR","Without sequence","219.55","",""
"28/03/2022 14:00:00 - 28/03/2022 15:00:00","BZN|FR","Without sequence","217.9","",""
"28/03/2022 15:00:00 - 28/03/2022 16:00:00","BZN|FR","Without sequence","210.1","",""
